study_id,doi,panel_id,pollutant,candidate_id,stratum_id,response,response_sd,response_unit_reported,condition_1_name,condition_1_value,condition_2_name,condition_2_value,condition_3_name,condition_3_value,response_type,evidence_tier,source_location,design_replicates,candidate_unit
Padilla2023,10.1007/s42773-023-00263-5,Padilla2023_phosphate_initial_pH,Phosphate,PL1-700C,pH=5,14.310930296239357,0.2559293366589103,P sorbed mg g^-1,initial_pH,5.0,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Dryad 10.5061/dryad.pc866t1w7, Compiled_Data.xlsx Figure 4",3.0,fixed_physical_material
Padilla2023,10.1007/s42773-023-00263-5,Padilla2023_phosphate_initial_pH,Phosphate,PL1-900C,pH=5,2.618554118195099,1.7421935189294067,P sorbed mg g^-1,initial_pH,5.0,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Dryad 10.5061/dryad.pc866t1w7, Compiled_Data.xlsx Figure 4",3.0,fixed_physical_material
Padilla2023,10.1007/s42773-023-00263-5,Padilla2023_phosphate_initial_pH,Phosphate,PL3-500C,pH=5,13.006781964068525,1.0199521008837196,P sorbed mg g^-1,initial_pH,5.0,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Dryad 10.5061/dryad.pc866t1w7, Compiled_Data.xlsx Figure 4",3.0,fixed_physical_material
Padilla2023,10.1007/s42773-023-00263-5,Padilla2023_phosphate_initial_pH,Phosphate,PL3-700C,pH=5,13.87337492108668,0.3076351111287227,P sorbed mg g^-1,initial_pH,5.0,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Dryad 10.5061/dryad.pc866t1w7, Compiled_Data.xlsx Figure 4",3.0,fixed_physical_material
Padilla2023,10.1007/s42773-023-00263-5,Padilla2023_phosphate_initial_pH,Phosphate,PL3-900C,pH=5,14.148616139746373,0.1888033940049776,P sorbed mg g^-1,initial_pH,5.0,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Dryad 10.5061/dryad.pc866t1w7, Compiled_Data.xlsx Figure 4",3.0,fixed_physical_material
Padilla2023,10.1007/s42773-023-00263-5,Padilla2023_phosphate_initial_pH,Phosphate,PL7-500C,pH=5,2.2059111315529307,0.7938935343605177,P sorbed mg g^-1,initial_pH,5.0,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Dryad 10.5061/dryad.pc866t1w7, Compiled_Data.xlsx Figure 4",3.0,fixed_physical_material
Padilla2023,10.1007/s42773-023-00263-5,Padilla2023_phosphate_initial_pH,Phosphate,PL7-700C,pH=5,7.652704971250901,2.6074776614485424,P sorbed mg g^-1,initial_pH,5.0,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Dryad 10.5061/dryad.pc866t1w7, Compiled_Data.xlsx Figure 4",3.0,fixed_physical_material
Padilla2023,10.1007/s42773-023-00263-5,Padilla2023_phosphate_initial_pH,Phosphate,PL7-900C,pH=5,8.248209881114047,1.6868930513087388,P sorbed mg g^-1,initial_pH,5.0,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Dryad 10.5061/dryad.pc866t1w7, Compiled_Data.xlsx Figure 4",3.0,fixed_physical_material
Padilla2023,10.1007/s42773-023-00263-5,Padilla2023_phosphate_initial_pH,Phosphate,PL1-500C,pH=6,14.521976332022115,0.16468524739571566,P sorbed mg g^-1,initial_pH,6.0,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Dryad 10.5061/dryad.pc866t1w7, Compiled_Data.xlsx Figure 4",3.0,fixed_physical_material
Padilla2023,10.1007/s42773-023-00263-5,Padilla2023_phosphate_initial_pH,Phosphate,PL1-700C,pH=6,14.559204549161914,0.15367179472866505,P sorbed mg g^-1,initial_pH,6.0,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Dryad 10.5061/dryad.pc866t1w7, Compiled_Data.xlsx Figure 4",3.0,fixed_physical_material
Padilla2023,10.1007/s42773-023-00263-5,Padilla2023_phosphate_initial_pH,Phosphate,PL1-900C,pH=6,3.4607947439652196,2.1233131124743703,P sorbed mg g^-1,initial_pH,6.0,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Dryad 10.5061/dryad.pc866t1w7, Compiled_Data.xlsx Figure 4",3.0,fixed_physical_material
Padilla2023,10.1007/s42773-023-00263-5,Padilla2023_phosphate_initial_pH,Phosphate,PL3-500C,pH=6,13.651558609405319,0.6211491992828814,P sorbed mg g^-1,initial_pH,6.0,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Dryad 10.5061/dryad.pc866t1w7, Compiled_Data.xlsx Figure 4",3.0,fixed_physical_material
Padilla2023,10.1007/s42773-023-00263-5,Padilla2023_phosphate_initial_pH,Phosphate,PL3-700C,pH=6,14.151012228448328,0.0557113660559936,P sorbed mg g^-1,initial_pH,6.0,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Dryad 10.5061/dryad.pc866t1w7, Compiled_Data.xlsx Figure 4",3.0,fixed_physical_material
Padilla2023,10.1007/s42773-023-00263-5,Padilla2023_phosphate_initial_pH,Phosphate,PL3-900C,pH=6,13.99460397625817,0.15279015498106305,P sorbed mg g^-1,initial_pH,6.0,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Dryad 10.5061/dryad.pc866t1w7, Compiled_Data.xlsx Figure 4",3.0,fixed_physical_material
Padilla2023,10.1007/s42773-023-00263-5,Padilla2023_phosphate_initial_pH,Phosphate,PL7-500C,pH=6,2.896821313368504,0.7207038338402466,P sorbed mg g^-1,initial_pH,6.0,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Dryad 10.5061/dryad.pc866t1w7, Compiled_Data.xlsx Figure 4",3.0,fixed_physical_material
Padilla2023,10.1007/s42773-023-00263-5,Padilla2023_phosphate_initial_pH,Phosphate,PL7-700C,pH=6,11.497995522975463,0.7796498570264059,P sorbed mg g^-1,initial_pH,6.0,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Dryad 10.5061/dryad.pc866t1w7, Compiled_Data.xlsx Figure 4",3.0,fixed_physical_material
Padilla2023,10.1007/s42773-023-00263-5,Padilla2023_phosphate_initial_pH,Phosphate,PL7-900C,pH=6,7.763358785543173,2.6735097472841445,P sorbed mg g^-1,initial_pH,6.0,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Dryad 10.5061/dryad.pc866t1w7, Compiled_Data.xlsx Figure 4",3.0,fixed_physical_material
Padilla2023,10.1007/s42773-023-00263-5,Padilla2023_phosphate_initial_pH,Phosphate,PL1-500C,pH=7,14.220102434844641,0.18174669858478446,P sorbed mg g^-1,initial_pH,7.0,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Dryad 10.5061/dryad.pc866t1w7, Compiled_Data.xlsx Figure 4",3.0,fixed_physical_material
Padilla2023,10.1007/s42773-023-00263-5,Padilla2023_phosphate_initial_pH,Phosphate,PL1-700C,pH=7,13.3002523146587,0.16422604166527321,P sorbed mg g^-1,initial_pH,7.0,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Dryad 10.5061/dryad.pc866t1w7, Compiled_Data.xlsx Figure 4",3.0,fixed_physical_material
Padilla2023,10.1007/s42773-023-00263-5,Padilla2023_phosphate_initial_pH,Phosphate,PL1-900C,pH=7,3.4294425969849303,1.0528901310060335,P sorbed mg g^-1,initial_pH,7.0,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Dryad 10.5061/dryad.pc866t1w7, Compiled_Data.xlsx Figure 4",3.0,fixed_physical_material
Padilla2023,10.1007/s42773-023-00263-5,Padilla2023_phosphate_initial_pH,Phosphate,PL3-500C,pH=7,14.068086960275435,0.16446909711902355,P sorbed mg g^-1,initial_pH,7.0,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Dryad 10.5061/dryad.pc866t1w7, Compiled_Data.xlsx Figure 4",3.0,fixed_physical_material
Padilla2023,10.1007/s42773-023-00263-5,Padilla2023_phosphate_initial_pH,Phosphate,PL3-700C,pH=7,13.649652154396817,0.3695804577235157,P sorbed mg g^-1,initial_pH,7.0,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Dryad 10.5061/dryad.pc866t1w7, Compiled_Data.xlsx Figure 4",3.0,fixed_physical_material
Padilla2023,10.1007/s42773-023-00263-5,Padilla2023_phosphate_initial_pH,Phosphate,PL3-900C,pH=7,13.235098753681138,0.6127107867947811,P sorbed mg g^-1,initial_pH,7.0,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Dryad 10.5061/dryad.pc866t1w7, Compiled_Data.xlsx Figure 4",3.0,fixed_physical_material
Padilla2023,10.1007/s42773-023-00263-5,Padilla2023_phosphate_initial_pH,Phosphate,PL7-500C,pH=7,4.785878282131286,0.987563887324876,P sorbed mg g^-1,initial_pH,7.0,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Dryad 10.5061/dryad.pc866t1w7, Compiled_Data.xlsx Figure 4",3.0,fixed_physical_material
Padilla2023,10.1007/s42773-023-00263-5,Padilla2023_phosphate_initial_pH,Phosphate,PL7-700C,pH=7,12.45434190171178,0.18514041346429336,P sorbed mg g^-1,initial_pH,7.0,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Dryad 10.5061/dryad.pc866t1w7, Compiled_Data.xlsx Figure 4",3.0,fixed_physical_material
Padilla2023,10.1007/s42773-023-00263-5,Padilla2023_phosphate_initial_pH,Phosphate,PL7-900C,pH=7,7.914455302534637,2.4060919935364495,P sorbed mg g^-1,initial_pH,7.0,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Dryad 10.5061/dryad.pc866t1w7, Compiled_Data.xlsx Figure 4",3.0,fixed_physical_material
Padilla2023,10.1007/s42773-023-00263-5,Padilla2023_phosphate_initial_pH,Phosphate,PL1-500C,pH=8,14.278883731314144,0.03692157836899627,P sorbed mg g^-1,initial_pH,8.0,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Dryad 10.5061/dryad.pc866t1w7, Compiled_Data.xlsx Figure 4",3.0,fixed_physical_material
Padilla2023,10.1007/s42773-023-00263-5,Padilla2023_phosphate_initial_pH,Phosphate,PL1-700C,pH=8,11.255195383910376,0.6943828658616331,P sorbed mg g^-1,initial_pH,8.0,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Dryad 10.5061/dryad.pc866t1w7, Compiled_Data.xlsx Figure 4",3.0,fixed_physical_material
Padilla2023,10.1007/s42773-023-00263-5,Padilla2023_phosphate_initial_pH,Phosphate,PL1-900C,pH=8,7.083231277923491,0.3439734736245615,P sorbed mg g^-1,initial_pH,8.0,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Dryad 10.5061/dryad.pc866t1w7, Compiled_Data.xlsx Figure 4",3.0,fixed_physical_material
Padilla2023,10.1007/s42773-023-00263-5,Padilla2023_phosphate_initial_pH,Phosphate,PL3-500C,pH=8,13.984123392306435,0.14366733413129124,P sorbed mg g^-1,initial_pH,8.0,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Dryad 10.5061/dryad.pc866t1w7, Compiled_Data.xlsx Figure 4",3.0,fixed_physical_material
Padilla2023,10.1007/s42773-023-00263-5,Padilla2023_phosphate_initial_pH,Phosphate,PL3-700C,pH=8,13.180873279895765,0.839113166509548,P sorbed mg g^-1,initial_pH,8.0,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Dryad 10.5061/dryad.pc866t1w7, Compiled_Data.xlsx Figure 4",3.0,fixed_physical_material
Padilla2023,10.1007/s42773-023-00263-5,Padilla2023_phosphate_initial_pH,Phosphate,PL3-900C,pH=8,12.562922025369716,0.39673834487422427,P sorbed mg g^-1,initial_pH,8.0,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Dryad 10.5061/dryad.pc866t1w7, Compiled_Data.xlsx Figure 4",3.0,fixed_physical_material
Padilla2023,10.1007/s42773-023-00263-5,Padilla2023_phosphate_initial_pH,Phosphate,PL7-500C,pH=8,5.993596031626638,0.9310450768751362,P sorbed mg g^-1,initial_pH,8.0,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Dryad 10.5061/dryad.pc866t1w7, Compiled_Data.xlsx Figure 4",3.0,fixed_physical_material
Padilla2023,10.1007/s42773-023-00263-5,Padilla2023_phosphate_initial_pH,Phosphate,PL7-700C,pH=8,10.500241348224595,0.8215918466378608,P sorbed mg g^-1,initial_pH,8.0,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Dryad 10.5061/dryad.pc866t1w7, Compiled_Data.xlsx Figure 4",3.0,fixed_physical_material
Padilla2023,10.1007/s42773-023-00263-5,Padilla2023_phosphate_initial_pH,Phosphate,PL7-900C,pH=8,8.909535058121024,2.0279912956608994,P sorbed mg g^-1,initial_pH,8.0,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Dryad 10.5061/dryad.pc866t1w7, Compiled_Data.xlsx Figure 4",3.0,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_coco_coir_concentration,Pb(II),Cococoir-300C,Ci=90.35118965,2.697564463,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,90.35118965,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_coco_coir_concentration,Pb(II),Cococoir-300C,Ci=186.7036606,5.570464779,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,186.7036606,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_coco_coir_concentration,Pb(II),Cococoir-300C,Ci=484.4238525,14.49638134,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,484.4238525,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_coco_coir_concentration,Pb(II),Cococoir-300C,Ci=984.3380422,28.71429135,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,984.3380422,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_coco_coir_concentration,Pb(II),Cococoir-300C,Ci=5451.330085,58.75025567,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,5451.330085,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_coco_coir_concentration,Pb(II),Cococoir-350C,Ci=90.35118965,2.650437981,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,90.35118965,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_coco_coir_concentration,Pb(II),Cococoir-350C,Ci=186.7036606,5.418634977,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,186.7036606,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_coco_coir_concentration,Pb(II),Cococoir-350C,Ci=484.4238525,14.01247594,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,484.4238525,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_coco_coir_concentration,Pb(II),Cococoir-350C,Ci=984.3380422,29.42615438,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,984.3380422,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_coco_coir_concentration,Pb(II),Cococoir-350C,Ci=5451.330085,59.50779177,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,5451.330085,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_coco_coir_concentration,Pb(II),Cococoir-400C,Ci=90.35118965,2.667162874,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,90.35118965,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_coco_coir_concentration,Pb(II),Cococoir-400C,Ci=186.7036606,5.509003113,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,186.7036606,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_coco_coir_concentration,Pb(II),Cococoir-400C,Ci=484.4238525,14.43328977,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,484.4238525,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_coco_coir_concentration,Pb(II),Cococoir-400C,Ci=984.3380422,29.40559974,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,984.3380422,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_coco_coir_concentration,Pb(II),Cococoir-400C,Ci=5451.330085,63.19895662,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,5451.330085,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_coco_coir_concentration,Pb(II),Cococoir-450C,Ci=90.35118965,2.685115243,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,90.35118965,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_coco_coir_concentration,Pb(II),Cococoir-450C,Ci=186.7036606,5.587301672,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,186.7036606,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_coco_coir_concentration,Pb(II),Cococoir-450C,Ci=484.4238525,13.83206724,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,484.4238525,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_coco_coir_concentration,Pb(II),Cococoir-450C,Ci=984.3380422,29.22576455,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,984.3380422,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_coco_coir_concentration,Pb(II),Cococoir-450C,Ci=5451.330085,71.92706367,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,5451.330085,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_coco_coir_concentration,Pb(II),Cococoir-500C,Ci=90.35118965,2.6998111,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,90.35118965,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_coco_coir_concentration,Pb(II),Cococoir-500C,Ci=186.7036606,5.59316777,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,186.7036606,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_coco_coir_concentration,Pb(II),Cococoir-500C,Ci=484.4238525,14.45483871,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,484.4238525,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_coco_coir_concentration,Pb(II),Cococoir-500C,Ci=984.3380422,29.4875755,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,984.3380422,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_coco_coir_concentration,Pb(II),Cococoir-500C,Ci=5451.330085,101.7992787,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,5451.330085,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_coco_coir_concentration,Pb(II),Cococoir-550C,Ci=90.35118965,2.681756181,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,90.35118965,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_coco_coir_concentration,Pb(II),Cococoir-550C,Ci=186.7036606,5.560906127,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,186.7036606,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_coco_coir_concentration,Pb(II),Cococoir-550C,Ci=484.4238525,14.37756813,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,484.4238525,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_coco_coir_concentration,Pb(II),Cococoir-550C,Ci=984.3380422,28.79425857,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,984.3380422,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_coco_coir_concentration,Pb(II),Cococoir-550C,Ci=5451.330085,93.97086024,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,5451.330085,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_coco_coir_concentration,Pb(II),Cococoir-600C,Ci=90.35118965,2.680162626,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,90.35118965,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_coco_coir_concentration,Pb(II),Cococoir-600C,Ci=186.7036606,5.483345466,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,186.7036606,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_coco_coir_concentration,Pb(II),Cococoir-600C,Ci=484.4238525,13.88339663,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,484.4238525,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_coco_coir_concentration,Pb(II),Cococoir-600C,Ci=984.3380422,29.27637685,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,984.3380422,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_coco_coir_concentration,Pb(II),Cococoir-600C,Ci=5451.330085,111.7857317,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,5451.330085,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_coco_coir_concentration,Pb(II),Cococoir-650C,Ci=90.35118965,2.604559675,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,90.35118965,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_coco_coir_concentration,Pb(II),Cococoir-650C,Ci=186.7036606,5.573405004,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,186.7036606,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_coco_coir_concentration,Pb(II),Cococoir-650C,Ci=484.4238525,14.46085306,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,484.4238525,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_coco_coir_concentration,Pb(II),Cococoir-650C,Ci=984.3380422,28.50850713,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,984.3380422,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
